user_a,user_b,log_retweet
SpeakerPelosi,tedlieu,0.0
SpeakerPelosi,lucymcbath,0.0
SpeakerPelosi,RepUnderwood,0.0
RepAdamSchiff,SenSchumer,0.0
SenSchumer,ChrisCoons,0.0
SenSchumer,RepAdamSchiff,0.0
SenSchumer,tedlieu,0.0
SenSchumer,lucymcbath,0.0
SenSchumer,RepUnderwood,0.0
RepAdamSchiff,ChrisCoons,0.0
ChrisCoons,RepAdamSchiff,0.0
ChrisCoons,tedlieu,0.0
ChrisCoons,lucymcbath,0.0
ChrisCoons,RepUnderwood,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,tedlieu,0.0
RepAdamSchiff,lucymcbath,0.0
RepAdamSchiff,RepUnderwood,0.0
RepAdamSchiff,tedlieu,0.0
tedlieu,lucymcbath,0.0
tedlieu,RepUnderwood,0.0
RepAdamSchiff,lucymcbath,0.0
lucymcbath,RepUnderwood,0.0
RepAdamSchiff,RepUnderwood,0.0
RepAdamSchiff,LRonLacy,0.0
LRonLacy,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,kebmebms,0.0
kebmebms,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,rockchics,0.0
rockchics,sandibachom,0.0
rockchics,60Minutes,0.0
rockchics,KamalaHarris,0.0
rockchics,VP,0.0
rockchics,TeamPelosi,0.0
rockchics,SpeakerPelosi,0.0
rockchics,RepAdamSchiff,0.0
rockchics,POTUS,0.0
rockchics,JoeBiden,0.0
RepAdamSchiff,sandibachom,0.0
sandibachom,60Minutes,0.0
sandibachom,KamalaHarris,0.0
sandibachom,VP,0.0
sandibachom,TeamPelosi,0.0
sandibachom,SpeakerPelosi,0.0
sandibachom,RepAdamSchiff,0.0
sandibachom,POTUS,0.0
sandibachom,JoeBiden,0.0
RepAdamSchiff,60Minutes,0.0
60Minutes,KamalaHarris,0.0
60Minutes,VP,0.0
60Minutes,TeamPelosi,0.0
60Minutes,SpeakerPelosi,0.0
60Minutes,RepAdamSchiff,0.0
60Minutes,POTUS,0.0
60Minutes,JoeBiden,0.0
RepAdamSchiff,KamalaHarris,0.0
KamalaHarris,VP,0.0
KamalaHarris,TeamPelosi,0.0
KamalaHarris,SpeakerPelosi,0.0
KamalaHarris,RepAdamSchiff,0.0
KamalaHarris,POTUS,0.0
KamalaHarris,JoeBiden,0.0
RepAdamSchiff,VP,0.0
VP,TeamPelosi,0.0
VP,SpeakerPelosi,0.0
VP,RepAdamSchiff,0.0
VP,POTUS,0.0
VP,JoeBiden,0.0
RepAdamSchiff,TeamPelosi,0.0
TeamPelosi,SpeakerPelosi,0.0
TeamPelosi,RepAdamSchiff,0.0
TeamPelosi,POTUS,0.0
TeamPelosi,JoeBiden,0.0
RepAdamSchiff,SpeakerPelosi,0.0
SpeakerPelosi,RepAdamSchiff,0.0
SpeakerPelosi,POTUS,0.0
SpeakerPelosi,JoeBiden,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,POTUS,0.0
RepAdamSchiff,JoeBiden,0.0
RepAdamSchiff,POTUS,0.0
POTUS,JoeBiden,0.0
RepAdamSchiff,JoeBiden,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,JohnWHuber,7.722234744709607
JohnWHuber,RepAdamSchiff,7.722234744709607
RepAdamSchiff,RepAdamSchiff,7.722234744709607
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,6.990256500493881
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,Jedbird77,0.0
RepAdamSchiff,Jedbird77,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,Bleezal,0.0
Bleezal,libtards_i,0.0
Bleezal,SpellingStori,0.0
Bleezal,RepAdamSchiff,0.0
RepAdamSchiff,libtards_i,0.0
libtards_i,SpellingStori,0.0
libtards_i,RepAdamSchiff,0.0
RepAdamSchiff,SpellingStori,0.0
SpellingStori,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
