user_a,user_b,log_retweet
POTUS,JoeBiden,0.0
JoeBiden,VP,0.0
POTUS,VP,0.0
POTUS,POTUS,0.0
POTUS,POTUS,0.0
POTUS,POTUS,0.0
POTUS,SecBecerra,0.0
POTUS,SecBecerra,0.0
POTUS,AfsoonAtaei,2.9444389791664403
AfsoonAtaei,Nahalforoutan65,2.9444389791664403
AfsoonAtaei,radv2021,2.9444389791664403
AfsoonAtaei,StateDept,2.9444389791664403
AfsoonAtaei,POTUS,2.9444389791664403
AfsoonAtaei,VP,2.9444389791664403
AfsoonAtaei,SpeakerPelosi,2.9444389791664403
AfsoonAtaei,SecBlinken,2.9444389791664403
AfsoonAtaei,USCIS,2.9444389791664403
AfsoonAtaei,TravelGov,2.9444389791664403
AfsoonAtaei,USABehFarsi,2.9444389791664403
AfsoonAtaei,usembarmenia,2.9444389791664403
POTUS,Nahalforoutan65,2.9444389791664403
Nahalforoutan65,radv2021,2.9444389791664403
Nahalforoutan65,StateDept,2.9444389791664403
Nahalforoutan65,POTUS,2.9444389791664403
Nahalforoutan65,VP,2.9444389791664403
Nahalforoutan65,SpeakerPelosi,2.9444389791664403
Nahalforoutan65,SecBlinken,2.9444389791664403
Nahalforoutan65,USCIS,2.9444389791664403
Nahalforoutan65,TravelGov,2.9444389791664403
Nahalforoutan65,USABehFarsi,2.9444389791664403
Nahalforoutan65,usembarmenia,2.9444389791664403
POTUS,radv2021,2.9444389791664403
radv2021,StateDept,2.9444389791664403
radv2021,POTUS,2.9444389791664403
radv2021,VP,2.9444389791664403
radv2021,SpeakerPelosi,2.9444389791664403
radv2021,SecBlinken,2.9444389791664403
radv2021,USCIS,2.9444389791664403
radv2021,TravelGov,2.9444389791664403
radv2021,USABehFarsi,2.9444389791664403
radv2021,usembarmenia,2.9444389791664403
POTUS,StateDept,2.9444389791664403
StateDept,POTUS,2.9444389791664403
StateDept,VP,2.9444389791664403
StateDept,SpeakerPelosi,2.9444389791664403
StateDept,SecBlinken,2.9444389791664403
StateDept,USCIS,2.9444389791664403
StateDept,TravelGov,2.9444389791664403
StateDept,USABehFarsi,2.9444389791664403
StateDept,usembarmenia,2.9444389791664403
POTUS,POTUS,2.9444389791664403
POTUS,VP,2.9444389791664403
POTUS,SpeakerPelosi,2.9444389791664403
POTUS,SecBlinken,2.9444389791664403
POTUS,USCIS,2.9444389791664403
POTUS,TravelGov,2.9444389791664403
POTUS,USABehFarsi,2.9444389791664403
POTUS,usembarmenia,2.9444389791664403
POTUS,VP,2.9444389791664403
VP,SpeakerPelosi,2.9444389791664403
VP,SecBlinken,2.9444389791664403
VP,USCIS,2.9444389791664403
VP,TravelGov,2.9444389791664403
VP,USABehFarsi,2.9444389791664403
VP,usembarmenia,2.9444389791664403
POTUS,SpeakerPelosi,2.9444389791664403
SpeakerPelosi,SecBlinken,2.9444389791664403
SpeakerPelosi,USCIS,2.9444389791664403
SpeakerPelosi,TravelGov,2.9444389791664403
SpeakerPelosi,USABehFarsi,2.9444389791664403
SpeakerPelosi,usembarmenia,2.9444389791664403
POTUS,SecBlinken,2.9444389791664403
SecBlinken,USCIS,2.9444389791664403
SecBlinken,TravelGov,2.9444389791664403
SecBlinken,USABehFarsi,2.9444389791664403
SecBlinken,usembarmenia,2.9444389791664403
POTUS,USCIS,2.9444389791664403
USCIS,TravelGov,2.9444389791664403
USCIS,USABehFarsi,2.9444389791664403
USCIS,usembarmenia,2.9444389791664403
POTUS,TravelGov,2.9444389791664403
TravelGov,USABehFarsi,2.9444389791664403
TravelGov,usembarmenia,2.9444389791664403
POTUS,USABehFarsi,2.9444389791664403
USABehFarsi,usembarmenia,2.9444389791664403
POTUS,usembarmenia,2.9444389791664403
