user_a,user_b,log_retweet
DenzelGarner1,AOC,0.0
DenzelGarner1,BetoORourke,0.0
AOC,MarcWest79,0.0
MarcWest79,GeorgeC89720970,0.0
MarcWest79,morten,0.0
MarcWest79,RBReich,0.0
MarcWest79,SenSanders,0.0
MarcWest79,AOC,0.0
MarcWest79,BetoORourke,0.0
AOC,GeorgeC89720970,0.0
GeorgeC89720970,morten,0.0
GeorgeC89720970,RBReich,0.0
GeorgeC89720970,SenSanders,0.0
GeorgeC89720970,AOC,0.0
GeorgeC89720970,BetoORourke,0.0
AOC,morten,0.0
morten,RBReich,0.0
morten,SenSanders,0.0
morten,AOC,0.0
morten,BetoORourke,0.0
AOC,RBReich,0.0
RBReich,SenSanders,0.0
RBReich,AOC,0.0
RBReich,BetoORourke,0.0
AOC,SenSanders,0.0
SenSanders,AOC,0.0
SenSanders,BetoORourke,0.0
AOC,AOC,0.0
AOC,BetoORourke,0.0
AOC,BetoORourke,0.0
AOC,stclairashley,8.738414897167749
AOC,micahuetricht,4.700480365792417
micahuetricht,AOC,4.700480365792417
AOC,AOC,4.700480365792417
AOC,JacobRubashkin,0.0
AOC,ninaturner,0.0
ninaturner,AOC,0.0
AOC,AOC,0.0
AOC,realDailyWire,6.1224928095143865
AOC,YouTube,0.0
AOC,YouTube,0.0
AOC,GSVInglouriousB,0.0
GSVInglouriousB,aseitzwald,0.0
GSVInglouriousB,AOC,0.0
AOC,aseitzwald,0.0
aseitzwald,AOC,0.0
AOC,AOC,0.0
AOC,imthemeanparent,3.828641396489095
imthemeanparent,AOC,3.828641396489095
imthemeanparent,SenSanders,3.828641396489095
imthemeanparent,ewarren,3.828641396489095
AOC,AOC,3.828641396489095
AOC,SenSanders,3.828641396489095
AOC,ewarren,3.828641396489095
AOC,SenSanders,3.828641396489095
SenSanders,ewarren,3.828641396489095
AOC,ewarren,3.828641396489095
AOC,NicolaADeMarco,3.367295829986474
NicolaADeMarco,AOC,3.367295829986474
AOC,AOC,3.367295829986474
AOC,RealCandaceO,9.906233778204154
RealCandaceO,AOC,9.906233778204154
AOC,AOC,9.906233778204154
AOC,LexiForSenate,2.9444389791664403
LexiForSenate,AOC,2.9444389791664403
LexiForSenate,AyannaPressley,2.9444389791664403
AOC,AOC,2.9444389791664403
AOC,AyannaPressley,2.9444389791664403
AOC,AyannaPressley,2.9444389791664403
AOC,vonderleyen,0.0
vonderleyen,ECDC_EU,0.0
vonderleyen,CDCDirector,0.0
vonderleyen,CDCgov,0.0
vonderleyen,POTUS,0.0
vonderleyen,VP,0.0
vonderleyen,AndrewYang,0.0
vonderleyen,fiocruz,0.0
vonderleyen,nysut,0.0
vonderleyen,WHO,0.0
vonderleyen,AOC,0.0
AOC,ECDC_EU,0.0
ECDC_EU,CDCDirector,0.0
ECDC_EU,CDCgov,0.0
ECDC_EU,POTUS,0.0
ECDC_EU,VP,0.0
ECDC_EU,AndrewYang,0.0
ECDC_EU,fiocruz,0.0
ECDC_EU,nysut,0.0
ECDC_EU,WHO,0.0
ECDC_EU,AOC,0.0
AOC,CDCDirector,0.0
CDCDirector,CDCgov,0.0
CDCDirector,POTUS,0.0
CDCDirector,VP,0.0
CDCDirector,AndrewYang,0.0
CDCDirector,fiocruz,0.0
CDCDirector,nysut,0.0
CDCDirector,WHO,0.0
CDCDirector,AOC,0.0
AOC,CDCgov,0.0
CDCgov,POTUS,0.0
CDCgov,VP,0.0
CDCgov,AndrewYang,0.0
CDCgov,fiocruz,0.0
CDCgov,nysut,0.0
CDCgov,WHO,0.0
CDCgov,AOC,0.0
AOC,POTUS,0.0
POTUS,VP,0.0
POTUS,AndrewYang,0.0
POTUS,fiocruz,0.0
POTUS,nysut,0.0
POTUS,WHO,0.0
POTUS,AOC,0.0
AOC,VP,0.0
VP,AndrewYang,0.0
VP,fiocruz,0.0
VP,nysut,0.0
VP,WHO,0.0
VP,AOC,0.0
AOC,AndrewYang,0.0
AndrewYang,fiocruz,0.0
AndrewYang,nysut,0.0
AndrewYang,WHO,0.0
AndrewYang,AOC,0.0
AOC,fiocruz,0.0
fiocruz,nysut,0.0
fiocruz,WHO,0.0
fiocruz,AOC,0.0
AOC,nysut,0.0
nysut,WHO,0.0
nysut,AOC,0.0
AOC,WHO,0.0
WHO,AOC,0.0
AOC,AOC,0.0
AOC,BernieSanders,0.0
BernieSanders,ninaturner,0.0
BernieSanders,KillerMike,0.0
AOC,ninaturner,0.0
ninaturner,KillerMike,0.0
AOC,KillerMike,0.0
AOC,nowthisnews,4.31748811353631
nowthisnews,AOC,4.31748811353631
AOC,AOC,4.31748811353631
AOC,bernhardforcher,3.5553480614894135
AOC,LindseyGrahamSC,0.0
LindseyGrahamSC,AOC,0.0
AOC,AOC,0.0
AOC,TECHGANTUA,0.0
TECHGANTUA,lonelygaycommie,0.0
TECHGANTUA,themariefonseca,0.0
AOC,lonelygaycommie,0.0
lonelygaycommie,themariefonseca,0.0
AOC,themariefonseca,0.0
AOC,JWM52814914,0.0
JWM52814914,NBCLatino,0.0
JWM52814914,AOC,0.0
JWM52814914,Nicolemarie_A,0.0
AOC,NBCLatino,0.0
NBCLatino,AOC,0.0
NBCLatino,Nicolemarie_A,0.0
AOC,AOC,0.0
AOC,Nicolemarie_A,0.0
AOC,Nicolemarie_A,0.0
